Iteration [0], Loss: 0.08071523159742355
Iteration [658], Loss: 0.005115681327879429
Iteration [659], Loss: 0.005246204789727926
Iteration [660], Loss: 0.004899438004940748
Iteration [661], Loss: 0.006142345257103443
Iteration [662], Loss: 0.0062947398982942104
Iteration [663], Loss: 0.004886519629508257
Iteration [664], Loss: 0.005303692538291216
Iteration [665], Loss: 0.005947771482169628
Iteration [666], Loss: 0.006203489378094673
Iteration [667], Loss: 0.005517223384231329
Iteration [668], Loss: 0.005282099358737469
Iteration [669], Loss: 0.004694425500929356
Iteration [670], Loss: 0.00470144534483552
Iteration [671], Loss: 0.004413593094795942
Iteration [672], Loss: 0.005862418562173843
Iteration [673], Loss: 0.005356136243790388
Iteration [674], Loss: 0.005482937674969435
Iteration [675], Loss: 0.00492812879383564
Iteration [676], Loss: 0.006070999428629875
Iteration [677], Loss: 0.005302661098539829
Iteration [678], Loss: 0.00583571195602417
Iteration [679], Loss: 0.006230442319065332
Iteration [680], Loss: 0.005362889263778925
Iteration [681], Loss: 0.0053699081763625145
Iteration [682], Loss: 0.006169165950268507
Iteration [683], Loss: 0.005287785083055496
Iteration [684], Loss: 0.006073797587305307
Iteration [685], Loss: 0.0047197793610394
Iteration [686], Loss: 0.006368645466864109
Iteration [687], Loss: 0.005518587306141853
Iteration [688], Loss: 0.005173956044018269
Iteration [689], Loss: 0.004343841224908829
Iteration [690], Loss: 0.004595610778778791
Iteration [691], Loss: 0.0055670966394245625
Iteration [692], Loss: 0.0051124426536262035
Iteration [693], Loss: 0.005594293121248484
Iteration [694], Loss: 0.005341158714145422
Iteration [695], Loss: 0.004819003399461508
Iteration [696], Loss: 0.005241559352725744
Iteration [697], Loss: 0.005054808687418699
Iteration [698], Loss: 0.005116239655762911
Iteration [699], Loss: 0.005513638257980347
Iteration [700/1000], PSNR: 22.59
Iteration [700], Loss: 0.004120861180126667
Iteration [701], Loss: 0.004934830591082573
Iteration [702], Loss: 0.005623092409223318
Iteration [703], Loss: 0.005859117489308119
Iteration [704], Loss: 0.004941968247294426
Iteration [705], Loss: 0.005702662281692028
Iteration [706], Loss: 0.0054191784001886845
Iteration [707], Loss: 0.004727539140731096
Iteration [708], Loss: 0.004955583717674017
Iteration [709], Loss: 0.005313549656420946
Iteration [710], Loss: 0.005228686612099409
Iteration [711], Loss: 0.004932502284646034
Iteration [712], Loss: 0.004417599178850651
Iteration [713], Loss: 0.00511854887008667
Iteration [714], Loss: 0.005896941293030977
Iteration [715], Loss: 0.004647811874747276
Iteration [716], Loss: 0.004571516998112202
Iteration [717], Loss: 0.005368292331695557
Iteration [718], Loss: 0.004881263244897127
Iteration [719], Loss: 0.005264593753963709
Iteration [720], Loss: 0.004807645920664072
Iteration [721], Loss: 0.0050551085732877254
Iteration [722], Loss: 0.005665101110935211
Iteration [723], Loss: 0.005533160176128149
Iteration [724], Loss: 0.004699169658124447
Iteration [725], Loss: 0.004921990446746349
Iteration [726], Loss: 0.004365892615169287
Iteration [727], Loss: 0.00587758794426918
Iteration [728], Loss: 0.0046883574686944485
Iteration [729], Loss: 0.005002145655453205
Iteration [730], Loss: 0.005346264224499464
Iteration [731], Loss: 0.004907986614853144
Iteration [732], Loss: 0.005685672163963318
Iteration [733], Loss: 0.005037212278693914
Iteration [734], Loss: 0.005950271617621183
Iteration [735], Loss: 0.00479896878823638
Iteration [736], Loss: 0.005989866331219673
Iteration [737], Loss: 0.0049794078804552555
Iteration [738], Loss: 0.005503840744495392
Iteration [739], Loss: 0.004943405278027058
Iteration [740], Loss: 0.004291843622922897
Iteration [741], Loss: 0.005681735463440418
Iteration [742], Loss: 0.0052260588854551315
Iteration [743], Loss: 0.0047869435511529446
Iteration [744], Loss: 0.006366615649312735
Iteration [745], Loss: 0.005435979459434748
Iteration [746], Loss: 0.004934701137244701
Iteration [747], Loss: 0.005439162254333496
Iteration [748], Loss: 0.005146416835486889
Iteration [749], Loss: 0.004016247112303972
Iteration [750], Loss: 0.005208044312894344
Iteration [751], Loss: 0.00555750448256731
Iteration [752], Loss: 0.004960896447300911
Iteration [753], Loss: 0.005455720238387585
Iteration [754], Loss: 0.004663363099098206
Iteration [755], Loss: 0.004587551113218069
Iteration [756], Loss: 0.0050550526939332485
Iteration [757], Loss: 0.0048781526274979115
Iteration [758], Loss: 0.004816360305994749
Iteration [759], Loss: 0.00472077215090394
Iteration [760], Loss: 0.0051131765358150005
Iteration [761], Loss: 0.004220097791403532
Iteration [762], Loss: 0.005243034102022648
Iteration [763], Loss: 0.0049934545531868935
Iteration [764], Loss: 0.0059851473197340965
Iteration [765], Loss: 0.005278884898871183
Iteration [766], Loss: 0.005103052128106356
Iteration [767], Loss: 0.0050981007516384125
Iteration [768], Loss: 0.005217411555349827
Iteration [769], Loss: 0.006157103460282087
Iteration [770], Loss: 0.005122792441397905
Iteration [771], Loss: 0.005034117493778467
Iteration [772], Loss: 0.004608660936355591
Iteration [773], Loss: 0.004691257141530514
Iteration [774], Loss: 0.0054487669840455055
Iteration [775], Loss: 0.005687101278454065
Iteration [776], Loss: 0.004759791307151318
Iteration [777], Loss: 0.004534395411610603
Iteration [778], Loss: 0.00430592056363821
Iteration [779], Loss: 0.004455828107893467
Iteration [780], Loss: 0.005284189712256193
Iteration [781], Loss: 0.004683522507548332
Iteration [782], Loss: 0.0041494471952319145
Iteration [783], Loss: 0.004883343353867531
Iteration [784], Loss: 0.00477532297372818
Iteration [785], Loss: 0.0050227162428200245
Iteration [786], Loss: 0.004874272737652063
Iteration [787], Loss: 0.005376786924898624
Iteration [788], Loss: 0.00501473993062973
Iteration [789], Loss: 0.00513586588203907
Iteration [790], Loss: 0.00520673580467701
Iteration [791], Loss: 0.005129130091518164
Iteration [792], Loss: 0.004980756901204586
Iteration [793], Loss: 0.004317656625062227
Iteration [794], Loss: 0.004863687790930271
Iteration [795], Loss: 0.005188077688217163
Iteration [796], Loss: 0.0053977640345692635
Iteration [797], Loss: 0.0049774739891290665
Iteration [798], Loss: 0.0049237278290092945
Iteration [799], Loss: 0.005606573540717363
Iteration [800/1000], PSNR: 22.51
Iteration [800], Loss: 0.0047716666013002396
Iteration [801], Loss: 0.003855297341942787
Iteration [802], Loss: 0.004710606765002012
Iteration [803], Loss: 0.0051380181685090065
Iteration [804], Loss: 0.004737015347927809
Iteration [805], Loss: 0.0048973336815834045
Iteration [806], Loss: 0.005460383370518684
Iteration [807], Loss: 0.005660744849592447
Iteration [808], Loss: 0.004678026773035526
Iteration [809], Loss: 0.005051060114055872
Iteration [810], Loss: 0.004639606922864914
Iteration [811], Loss: 0.004542655311524868
Iteration [812], Loss: 0.004904241766780615
Iteration [813], Loss: 0.004812211263924837
Iteration [814], Loss: 0.004620698280632496
Iteration [815], Loss: 0.004462983924895525
Iteration [816], Loss: 0.004991282243281603
Iteration [817], Loss: 0.004210152197629213
Iteration [818], Loss: 0.0045570009388029575
Iteration [819], Loss: 0.005108134355396032
Iteration [820], Loss: 0.004183719400316477
Iteration [821], Loss: 0.004738150164484978
Iteration [822], Loss: 0.005690645892173052
Iteration [823], Loss: 0.00430078012868762
Iteration [824], Loss: 0.004407968837767839
Iteration [825], Loss: 0.0051948074251413345
Iteration [826], Loss: 0.004953071940690279
Iteration [827], Loss: 0.005779797211289406
Iteration [828], Loss: 0.005338696297258139
Iteration [829], Loss: 0.005120894405990839
Iteration [830], Loss: 0.00519586680456996
Iteration [831], Loss: 0.004213116597384214
Iteration [832], Loss: 0.004476573783904314
Iteration [833], Loss: 0.00525364326313138
Iteration [834], Loss: 0.004628478083759546
Iteration [835], Loss: 0.004757843911647797
Iteration [836], Loss: 0.004398763179779053
Iteration [837], Loss: 0.005258253309875727
Iteration [838], Loss: 0.004749972373247147
Iteration [839], Loss: 0.0050099813379347324
Iteration [840], Loss: 0.004802046809345484
Iteration [841], Loss: 0.005183257162570953
Iteration [842], Loss: 0.0046262918040156364
Iteration [843], Loss: 0.0047368076629936695
Iteration [844], Loss: 0.004621801897883415
Iteration [845], Loss: 0.00427572475746274
Iteration [846], Loss: 0.004142882768064737
Iteration [847], Loss: 0.004024068359285593
Iteration [848], Loss: 0.005230186507105827
Iteration [849], Loss: 0.004941214341670275
Iteration [850], Loss: 0.004909955896437168
Iteration [851], Loss: 0.004370401147753
Iteration [852], Loss: 0.004905871581286192
Iteration [853], Loss: 0.004828981589525938
Iteration [854], Loss: 0.005273249465972185
Iteration [855], Loss: 0.004512457177042961
Iteration [856], Loss: 0.004890676587820053
Iteration [857], Loss: 0.00530034676194191
Iteration [858], Loss: 0.004940336104482412
Iteration [859], Loss: 0.005244793836027384
Iteration [860], Loss: 0.0051806215196847916
Iteration [861], Loss: 0.005318439565598965
Iteration [862], Loss: 0.00468086265027523
Iteration [863], Loss: 0.004921886138617992
Iteration [864], Loss: 0.005186808295547962
Iteration [865], Loss: 0.004762494470924139
Iteration [866], Loss: 0.004912416450679302
Iteration [867], Loss: 0.005434534978121519
Iteration [868], Loss: 0.005076264496892691
Iteration [869], Loss: 0.004812462255358696
Iteration [870], Loss: 0.004633689299225807
Iteration [871], Loss: 0.004220861941576004
Iteration [872], Loss: 0.005096852779388428
Iteration [873], Loss: 0.005894375964999199
Iteration [874], Loss: 0.00456245569512248
Iteration [875], Loss: 0.005893157795071602
Iteration [876], Loss: 0.004349417984485626
Iteration [877], Loss: 0.004837066866457462
Iteration [878], Loss: 0.004532736260443926
Iteration [879], Loss: 0.004770367406308651
Iteration [880], Loss: 0.004995762836188078
Iteration [881], Loss: 0.005611497443169355
Iteration [882], Loss: 0.004337737802416086
Iteration [883], Loss: 0.004266079049557447
Iteration [884], Loss: 0.005045693833380938
Iteration [885], Loss: 0.005363347474485636
Iteration [886], Loss: 0.005166559014469385
Iteration [887], Loss: 0.004490491468459368
Iteration [888], Loss: 0.005108492448925972
Iteration [889], Loss: 0.004968217108398676
Iteration [890], Loss: 0.004866586532443762
Iteration [891], Loss: 0.004494370426982641
Iteration [892], Loss: 0.004894588142633438
Iteration [893], Loss: 0.0049173543229699135
Iteration [894], Loss: 0.004789439495652914
Iteration [895], Loss: 0.004749794956296682
Iteration [896], Loss: 0.00535783963277936
Iteration [897], Loss: 0.004577113781124353
Iteration [898], Loss: 0.005069175269454718
Iteration [899], Loss: 0.0046683563850820065
Iteration [900/1000], PSNR: 23.31
Iteration [900], Loss: 0.0046602701768279076
Iteration [901], Loss: 0.004956566262990236
Iteration [902], Loss: 0.004774317145347595
Iteration [903], Loss: 0.004744166042655706
Iteration [904], Loss: 0.003996896557509899
Iteration [905], Loss: 0.0052441018633544445
Iteration [906], Loss: 0.005040537565946579
Iteration [907], Loss: 0.004844403360038996
Iteration [908], Loss: 0.004533205181360245
Iteration [909], Loss: 0.004894808866083622
Iteration [910], Loss: 0.004329967312514782
Iteration [911], Loss: 0.004888066090643406
Iteration [912], Loss: 0.005007143598049879
Iteration [913], Loss: 0.0044431863352656364
Iteration [914], Loss: 0.0041176374070346355
Iteration [915], Loss: 0.004127214662730694
Iteration [916], Loss: 0.004673413932323456
Iteration [917], Loss: 0.00398030923679471
Iteration [918], Loss: 0.0051456717774271965
Iteration [919], Loss: 0.005356290843337774
Iteration [920], Loss: 0.005004843231290579
Iteration [921], Loss: 0.004384446889162064
Iteration [922], Loss: 0.005141725763678551
Iteration [923], Loss: 0.005429195240139961
Iteration [924], Loss: 0.0048530008643865585
Iteration [925], Loss: 0.004297326784580946
Iteration [926], Loss: 0.00441396189853549
Iteration [927], Loss: 0.003641200251877308
Iteration [928], Loss: 0.004555086139589548
Iteration [929], Loss: 0.0047569177113473415
Iteration [930], Loss: 0.004789475351572037
Iteration [931], Loss: 0.0038737112190574408
Iteration [932], Loss: 0.004919206723570824
Iteration [933], Loss: 0.004605584777891636
Iteration [934], Loss: 0.004504702985286713
Iteration [935], Loss: 0.004646367859095335
Iteration [936], Loss: 0.0035855495370924473
Iteration [937], Loss: 0.004820976871997118
Iteration [938], Loss: 0.004646511748433113
Iteration [939], Loss: 0.004126512911170721
Iteration [940], Loss: 0.004336933605372906
Iteration [941], Loss: 0.005200290121138096
Iteration [942], Loss: 0.004372396972030401
Iteration [943], Loss: 0.0052037606947124004
Iteration [944], Loss: 0.004858109634369612
Iteration [945], Loss: 0.004981036763638258
Iteration [946], Loss: 0.004623583517968655
Iteration [947], Loss: 0.00466986233368516
Iteration [948], Loss: 0.003822724334895611
Iteration [949], Loss: 0.004484945442527533
Iteration [950], Loss: 0.004938879050314426
Iteration [951], Loss: 0.0048566823825240135
Iteration [952], Loss: 0.004743924830108881
Iteration [953], Loss: 0.004880571737885475
Iteration [954], Loss: 0.004792455118149519
Iteration [955], Loss: 0.004271232057362795
Iteration [956], Loss: 0.0038758045993745327
Iteration [957], Loss: 0.004440495744347572
Iteration [958], Loss: 0.004481094423681498
Iteration [959], Loss: 0.0045357393100857735
Iteration [960], Loss: 0.004204977303743362
Iteration [961], Loss: 0.0037051329854875803
Iteration [962], Loss: 0.005029041785746813
Iteration [963], Loss: 0.004237838555127382
Iteration [964], Loss: 0.004758110735565424
Iteration [965], Loss: 0.004625823814421892
Iteration [966], Loss: 0.004560013301670551
Iteration [967], Loss: 0.004729884676635265
Iteration [968], Loss: 0.004813467618077993
Iteration [969], Loss: 0.004391003865748644
Iteration [970], Loss: 0.005108144134283066
Iteration [971], Loss: 0.00462157791480422
Iteration [972], Loss: 0.0042073773220181465
Iteration [973], Loss: 0.004471274558454752
Iteration [974], Loss: 0.0044933282770216465
Iteration [975], Loss: 0.004748866893351078
Iteration [976], Loss: 0.005397157743573189
Iteration [977], Loss: 0.004702468868345022
Iteration [978], Loss: 0.005213276948779821
Iteration [979], Loss: 0.004258685279637575
Iteration [980], Loss: 0.004019062500447035
Iteration [981], Loss: 0.004939135164022446
Iteration [982], Loss: 0.004478160757571459
Iteration [983], Loss: 0.004595872480422258
Iteration [984], Loss: 0.003696874715387821
Iteration [985], Loss: 0.003850700333714485
Iteration [986], Loss: 0.004135441035032272
Iteration [987], Loss: 0.004616547375917435
Iteration [988], Loss: 0.004251851700246334
Iteration [989], Loss: 0.004212823696434498
Iteration [990], Loss: 0.004286163952201605
Iteration [991], Loss: 0.00534592941403389
Iteration [992], Loss: 0.004507504403591156
Iteration [993], Loss: 0.004645203705877066
Iteration [994], Loss: 0.004058947321027517
Iteration [995], Loss: 0.005071548745036125
Iteration [996], Loss: 0.0037925324868410826
Iteration [997], Loss: 0.004992880392819643
Iteration [998], Loss: 0.00442404393106699
Iteration [999], Loss: 0.004303425084799528
Iteration [1000/1000], PSNR: 23.66
